Day,Month,date,Year, Temperature (øF) Max,Temperature (øF) Min,Dew Point (øF) Max,Dew Point (øF) Min,Humidity Max,Humidity Min,Wind Speed Max, Wind Speed Min,Pressure Max,Pressure Min
27,2,27.02.2017,2017,90,66,63,48,68,25,13,0,30,30
28,2,28.02.2017,2017,88,70,63,41,69,22,12,0,30,30
1,3,01.03.2017,2017,90,66,64,28,88,11,17,0,30,30
2,3,02.03.2017,2017,86,61,46,32,55,14,12,0,30,30
3,3,03.03.2017,2017,86,59,48,27,55,12,14,0,30,30
4,3,04.03.2017,2017,91,61,66,32,78,13,14,0,30,30
5,3,05.03.2017,2017,90,64,66,34,94,14,15,0,30,30
6,3,06.03.2017,2017,86,64,66,55,88,35,17,0,30,30
7,3,07.03.2017,2017,86,66,66,46,69,25,17,0,30,30
8,3,08.03.2017,2017,86,68,70,50,94,33,12,0,30,30
9,3,09.03.2017,2017,86,72,66,59,83,40,16,5,30,30
10,3,10.03.2017,2017,86,72,66,3,78,6,29,6,30,30
11,3,11.03.2017,2017,82,66,45,-2,43,4,25,6,30,30
12,3,12.03.2017,2017,86,50,48,1,87,4,12,3,30,30
13,3,13.03.2017,2017,86,59,61,23,69,10,13,0,30,30
14,3,14.03.2017,2017,84,66,64,52,88,33,9,0,30,30
15,3,15.03.2017,2017,90,64,63,32,78,13,10,0,30,30
16,3,16.03.2017,2017,88,64,66,41,83,22,13,0,30,30
17,3,17.03.2017,2017,88,73,70,61,83,40,18,5,30,0
18,3,18.03.2017,2017,86,75,68,64,78,48,21,5,30,30
19,3,19.03.2017,2017,95,72,68,43,83,16,12,0,30,30
20,3,20.03.2017,2017,95,66,61,36,68,12,12,0,30,30
21,3,21.03.2017,2017,91,72,68,48,74,23,16,3,30,30
22,3,22.03.2017,2017,86,73,70,57,83,37,18,3,30,30
23,3,23.03.2017,2017,91,73,70,46,83,22,15,5,30,30
24,3,24.03.2017,2017,95,73,68,52,83,23,18,5,30,30
25,3,25.03.2017,2017,99,75,70,45,78,16,14,3,30,30
26,3,26.03.2017,2017,97,75,72,54,83,23,15,5,30,30
27,3,27.03.2017,2017,99,75,70,46,83,17,13,3,30,0
28,3,28.03.2017,2017,90,75,73,63,83,49,14,0,30,30
29,3,29.03.2017,2017,91,75,72,63,83,40,14,0,30,30
30,3,30.03.2017,2017,93,77,72,57,83,30,12,0,30,30
31,3,31.03.2017,2017,90,75,72,57,83,40,15,5,30,30
1,4,01.04.2017,2017,95,73,72,63,89,36,12,0,30,30
2,4,02.04.2017,2017,93,75,73,63,89,36,14,0,30,30
3,4,03.04.2017,2017,93,77,75,55,89,36,124,0,30,30
4,4,04.04.2017,2017,95,77,73,63,89,34,14,0,30,30
5,4,05.04.2017,2017,93,79,68,55,65,29,22,0,30,30
6,4,06.04.2017,2017,90,77,57,12,44,6,21,7,30,30
7,4,07.04.2017,2017,90,0,52,0,44,0,17,0,30,30
8,4,08.04.2017,2017,97,66,57,5,56,3,14,0,30,0
9,4,09.04.2017,2017,97,0,55,0,42,0,12,0,30,30
10,4,10.04.2017,2017,104,73,52,19,36,5,13,0,30,30
11,4,11.04.2017,2017,106,0,59,0,53,0,12,0,30,30
12,4,12.04.2017,2017,108,75,61,34,50,8,14,0,30,30
13,4,13.04.2017,2017,106,75,68,43,65,12,15,0,30,30
14,4,14.04.2017,2017,93,77,72,66,78,43,16,0,30,0
15,4,15.04.2017,2017,93,77,72,50,78,30,17,3,30,30
16,4,16.04.2017,2017,88,79,73,52,83,37,14,0,30,30
17,4,17.04.2017,2017,91,79,73,55,83,44,18,7,30,30
18,4,18.04.2017,2017,95,79,73,59,79,30,18,7,30,30
19,4,19.04.2017,2017,95,79,73,63,83,36,23,6,30,30
20,4,20.04.2017,2017,100,79,73,57,74,28,25,3,30,30
21,4,21.04.2017,2017,91,79,73,66,83,43,15,3,30,30
22,4,22.04.2017,2017,91,79,73,63,83,40,16,0,30,30
23,4,23.04.2017,2017,93,79,73,66,83,43,16,5,30,30
24,4,24.04.2017,2017,90,79,73,64,83,43,15,3,30,30
25,4,25.04.2017,2017,91,77,73,68,83,46,16,2,30,30
26,4,26.04.2017,2017,90,79,73,70,78,52,17,7,30,30
27,4,27.04.2017,2017,90,81,73,68,79,49,18,7,30,30
28,4,28.04.2017,2017,93,81,75,72,79,52,17,7,30,30
29,4,29.04.2017,2017,104,81,75,39,84,11,16,0,30,30
30,4,30.04.2017,2017,106,81,73,21,74,5,16,5,30,30
1,5,01.05.2017,2017,99,79,72,57,74,27,16,0,30,30
2,5,02.05.2017,2017,93,81,88,66,84,0,16,0,30,30
3,5,03.05.2017,2017,97,81,75,66,84,37,14,0,30,30
4,5,04.05.2017,2017,97,81,75,66,79,39,21,5,30,30
5,5,05.05.2017,2017,97,82,73,63,66,34,17,5,30,30
6,5,06.05.2017,2017,95,82,73,68,74,44,15,5,30,0
7,5,07.05.2017,2017,97,82,75,63,79,34,15,6,30,30
8,5,08.05.2017,2017,99,82,75,63,74,32,17,0,30,30
9,5,09.05.2017,2017,97,82,77,70,79,41,21,6,30,30
10,5,10.05.2017,2017,100,82,79,68,89,35,14,5,30,30
11,5,11.05.2017,2017,99,82,77,64,79,34,16,3,30,0
12,5,12.05.2017,2017,97,0,77,0,84,0,14,0,30,30
13,5,13.05.2017,2017,95,82,75,68,79,41,16,6,30,30
14,5,14.05.2017,2017,93,82,77,70,79,49,22,3,30,30
15,5,15.05.2017,2017,95,82,77,72,79,49,20,5,30,30
16,5,16.05.2017,2017,95,84,77,70,79,47,15,5,30,30
17,5,17.05.2017,2017,97,84,77,59,79,28,23,8,30,30
18,5,18.05.2017,2017,93,82,77,70,84,46,20,6,30,30
19,5,19.05.2017,2017,93,82,77,72,84,49,23,8,30,30
20,5,20.05.2017,2017,93,84,79,70,79,52,26,0,30,30
21,5,21.05.2017,2017,93,84,77,73,79,52,22,8,30,30
22,5,22.05.2017,2017,91,84,75,72,74,55,23,7,30,30
23,5,23.05.2017,2017,97,84,75,61,74,32,35,5,30,0
24,5,24.05.2017,2017,95,0,75,0,74,0,25,0,30,30
25,5,25.05.2017,2017,97,84,77,70,79,41,26,5,30,0
26,5,26.05.2017,2017,95,84,79,75,84,53,20,3,30,0
27,5,27.05.2017,2017,95,84,79,75,84,53,16,6,30,29
28,5,28.05.2017,2017,95,84,81,61,84,45,17,6,29,29
29,5,29.05.2017,2017,99,84,84,75,84,50,14,0,29,29
30,5,30.05.2017,2017,95,84,81,64,89,41,14,0,30,29
31,5,31.05.2017,2017,97,84,81,77,84,56,12,0,29,29
1,6,01.06.2017,2017,102,84,79,68,84,33,15,0,30,30
2,6,02.06.2017,2017,97,84,79,70,79,41,16,0,30,29
3,6,03.06.2017,2017,117,84,79,63,84,18,16,0,30,30
4,6,04.06.2017,2017,99,86,79,72,79,42,20,6,30,30
5,6,05.06.2017,2017,93,86,77,72,74,49,16,0,30,30
6,6,06.06.2017,2017,93,86,77,73,74,52,21,0,30,30
7,6,07.06.2017,2017,93,86,79,72,75,49,78,0,30,30
8,6,08.06.2017,2017,93,86,77,73,74,52,14,0,30,29
9,6,09.06.2017,2017,97,86,77,70,74,41,21,7,30,29
10,6,10.06.2017,2017,95,86,77,72,74,47,18,7,30,0
11,6,11.06.2017,2017,97,86,77,72,74,47,17,0,30,29
12,6,12.06.2017,2017,95,86,77,72,74,47,20,6,30,29
13,6,13.06.2017,2017,93,86,77,73,74,52,109,8,30,0
14,6,14.06.2017,2017,95,86,77,72,74,47,20,6,30,30
15,6,15.06.2017,2017,95,86,77,72,74,47,21,7,30,0
16,6,16.06.2017,2017,93,79,79,64,79,52,30,3,30,29
17,6,17.06.2017,2017,93,86,79,73,79,52,23,10,30,29
18,6,18.06.2017,2017,93,86,77,55,74,29,21,9,30,29
19,6,19.06.2017,2017,95,86,77,72,74,49,23,9,30,0
20,6,20.06.2017,2017,93,86,79,75,79,56,20,9,29,29
21,6,21.06.2017,2017,93,86,79,75,79,56,21,7,29,29
22,6,22.06.2017,2017,93,0,79,0,79,0,23,0,30,0
23,6,23.06.2017,2017,93,86,77,72,74,49,17,3,30,29
24,6,24.06.2017,2017,95,86,77,73,74,49,16,0,29,0
25,6,25.06.2017,2017,95,86,79,72,75,49,10,0,29,29
26,6,26.06.2017,2017,100,88,79,68,75,35,14,0,29,29
27,6,27.06.2017,2017,100,88,79,66,75,35,14,0,29,0
28,6,28.06.2017,2017,99,0,79,0,89,0,12,0,29,29
29,6,29.06.2017,2017,93,77,82,70,94,49,30,0,30,29
30,6,30.06.2017,2017,91,77,81,63,89,45,18,0,29,29
1,7,01.07.2017,2017,91,84,95,73,84,0,21,7,29,29
2,7,02.07.2017,2017,91,84,79,75,79,59,17,6,29,29
3,7,03.07.2017,2017,93,84,77,72,79,49,23,6,30,29
4,7,04.07.2017,2017,91,84,77,72,79,52,25,9,30,29
5,7,05.07.2017,2017,91,86,84,70,94,49,169,12,30,29
6,7,06.07.2017,2017,95,84,77,73,79,53,23,7,30,29
7,7,07.07.2017,2017,90,84,79,72,84,55,17,6,30,30
8,7,08.07.2017,2017,93,84,77,73,79,52,16,9,30,29
9,7,09.07.2017,2017,90,84,77,70,79,52,25,5,30,30
10,7,10.07.2017,2017,88,82,79,73,84,62,21,5,30,29
11,7,11.07.2017,2017,86,81,79,75,89,70,23,12,30,29
12,7,12.07.2017,2017,90,82,79,75,89,62,18,10,30,29
13,7,13.07.2017,2017,90,82,77,73,84,62,17,8,30,0
14,7,14.07.2017,2017,91,82,77,72,84,55,15,6,30,0
15,7,15.07.2017,2017,93,79,79,72,89,49,25,6,30,29
16,7,16.07.2017,2017,86,81,79,75,89,70,21,3,30,29
17,7,17.07.2017,2017,91,82,79,75,84,59,22,7,30,29
18,7,18.07.2017,2017,93,82,84,73,89,52,14,0,30,29
19,7,19.07.2017,2017,97,79,79,73,94,47,17,0,30,29
20,7,20.07.2017,2017,95,81,79,75,89,53,12,0,29,29
21,7,21.07.2017,2017,91,84,79,75,84,59,16,0,29,0
22,7,22.07.2017,2017,88,82,77,75,84,66,15,6,29,29
23,7,23.07.2017,2017,88,82,77,73,84,62,15,5,29,29
24,7,24.07.2017,2017,90,0,75,0,79,0,17,6,29,29
25,7,25.07.2017,2017,90,82,77,72,79,55,23,5,29,29
26,7,26.07.2017,2017,88,82,77,75,84,66,15,6,30,29
27,7,27.07.2017,2017,90,82,77,73,84,59,20,0,30,30
28,7,28.07.2017,2017,90,82,77,73,84,59,15,0,30,30
29,7,29.07.2017,2017,86,82,79,75,89,70,14,0,30,30
30,7,30.07.2017,2017,90,82,77,73,84,59,20,5,30,29
31,7,31.07.2017,2017,90,82,77,72,84,58,16,7,30,30
1,8,01.08.2017,2017,86,81,77,73,84,66,17,5,30,29
2,8,02.08.2017,2017,90,82,77,73,84,59,17,6,30,0
3,8,03.08.2017,2017,90,82,75,72,79,59,24,9,30,0
4,8,04.08.2017,2017,91,82,75,72,74,59,21,7,29,29
5,8,05.08.2017,2017,90,82,77,73,79,59,15,0,30,29
6,8,06.08.2017,2017,95,82,75,72,79,49,17,0,30,30
7,8,07.08.2017,2017,91,82,77,73,84,62,13,0,30,30
8,8,08.08.2017,2017,88,82,77,73,84,62,14,0,30,30
9,8,09.08.2017,2017,90,82,77,72,84,55,16,0,30,29
10,8,10.08.2017,2017,91,81,79,73,84,62,20,0,30,29
11,8,11.08.2017,2017,90,81,77,73,89,59,22,1,30,29
12,8,12.08.2017,2017,91,82,77,70,84,49,25,9,30,29
13,8,13.08.2017,2017,90,81,75,70,84,52,26,9,30,30
14,8,14.08.2017,2017,91,82,75,68,79,46,21,6,30,30
15,8,15.08.2017,2017,93,82,75,64,79,38,18,8,30,30
16,8,16.08.2017,2017,90,81,73,70,79,52,23,8,30,29
17,8,17.08.2017,2017,90,82,75,72,79,55,28,10,30,29
18,8,18.08.2017,2017,91,82,75,73,79,55,17,5,30,30
19,8,19.08.2017,2017,91,81,75,70,84,49,18,0,30,29
20,8,20.08.2017,2017,95,79,75,70,84,44,14,0,30,29
21,8,21.08.2017,2017,99,75,81,70,89,42,16,0,30,29
22,8,22.08.2017,2017,91,77,81,72,94,63,16,0,30,30
23,8,23.08.2017,2017,90,77,77,73,94,62,14,0,30,30
24,8,24.08.2017,2017,91,81,77,72,89,52,16,3,30,29
25,8,25.08.2017,2017,88,82,77,73,84,62,22,7,30,0
26,8,26.08.2017,2017,91,0,79,0,89,0,15,0,30,29
27,8,27.08.2017,2017,91,81,75,73,84,55,14,5,30,29
28,8,28.08.2017,2017,95,81,75,70,84,44,16,3,30,29
29,8,29.08.2017,2017,104,82,75,63,79,27,15,0,30,0
30,8,30.08.2017,2017,100,0,79,0,89,0,29,0,29,0
31,8,31.08.2017,2017,90,79,81,75,94,62,17,0,30,29
1,9,01.09.2017,2017,90,79,79,70,94,66,14,0,30,30
2,9,02.09.2017,2017,88,81,79,73,94,62,17,3,30,30
3,9,03.09.2017,2017,88,81,77,72,89,62,16,0,30,30
4,9,04.09.2017,2017,90,81,75,72,84,59,14,0,30,30
5,9,05.09.2017,2017,90,81,73,70,79,52,18,7,30,30
6,9,06.09.2017,2017,88,81,73,70,79,55,16,5,30,30
7,9,07.09.2017,2017,90,81,77,70,84,55,14,0,30,0
8,9,08.09.2017,2017,91,81,77,70,84,49,20,0,30,30
9,9,09.09.2017,2017,91,81,75,72,84,52,16,0,30,30
10,9,10.09.2017,2017,90,81,75,68,79,52,15,5,30,30
11,9,11.09.2017,2017,90,81,73,72,79,55,12,0,30,30
12,9,12.09.2017,2017,90,81,75,73,84,59,14,0,30,30
13,9,13.09.2017,2017,90,81,75,72,79,55,16,0,30,30
14,9,14.09.2017,2017,91,81,77,70,84,49,18,0,30,30
15,9,15.09.2017,2017,95,79,75,70,89,44,12,0,30,30
16,9,16.09.2017,2017,99,79,75,63,89,30,14,0,30,30
17,9,17.09.2017,2017,99,79,75,59,84,27,7,0,30,0
18,9,18.09.2017,2017,97,79,77,61,84,32,12,0,30,30
19,9,19.09.2017,2017,99,79,77,63,89,30,10,0,30,30
20,9,20.09.2017,2017,99,77,77,54,94,22,12,0,30,30
21,9,21.09.2017,2017,93,77,75,64,94,41,12,0,30,30
22,9,22.09.2017,2017,91,77,75,72,89,52,13,0,30,30
23,9,23.09.2017,2017,90,79,73,68,78,49,14,5,30,0
24,9,24.09.2017,2017,90,79,77,68,78,52,15,0,30,30
25,9,25.09.2017,2017,88,79,72,68,78,55,12,3,30,30
26,9,26.09.2017,2017,90,79,73,66,83,51,12,3,30,30
27,9,27.09.2017,2017,90,79,73,70,79,52,12,6,30,30
28,9,28.09.2017,2017,88,79,73,70,83,55,15,5,30,30
29,9,29.09.2017,2017,88,79,73,68,83,55,13,0,30,30
30,9,30.09.2017,2017,91,73,73,63,89,38,9,0,30,30
1,10,01.10.2017,2017,91,75,73,66,89,43,17,0,30,30
2,10,02.10.2017,2017,93,81,75,68,84,46,17,0,30,0
3,10,03.10.2017,2017,90,75,75,68,89,55,9,0,30,30
4,10,04.10.2017,2017,91,77,73,70,89,49,9,0,30,30
5,10,05.10.2017,2017,95,73,73,63,88,38,8,0,30,30
6,10,06.10.2017,2017,99,75,72,48,89,18,7,0,30,30
7,10,07.10.2017,2017,104,77,72,45,74,13,39,0,30,30
8,10,08.10.2017,2017,99,77,75,54,79,23,9,0,30,30
9,10,09.10.2017,2017,99,75,77,50,89,19,7,0,30,30
10,10,10.10.2017,2017,106,73,66,39,73,10,9,0,30,30
11,10,11.10.2017,2017,104,73,59,36,54,10,7,0,30,30
12,10,12.10.2017,2017,106,73,50,34,39,8,8,0,30,0
13,10,13.10.2017,2017,104,72,72,45,74,14,12,0,30,0
14,10,14.10.2017,2017,99,72,77,54,89,22,12,0,30,30
15,10,15.10.2017,2017,97,79,75,64,89,34,52,0,30,30
16,10,16.10.2017,2017,95,79,77,73,89,49,14,0,30,0
17,10,17.10.2017,2017,95,75,79,70,100,44,12,0,30,30
18,10,18.10.2017,2017,95,73,75,57,94,31,10,0,30,30
19,10,19.10.2017,2017,99,73,77,43,89,15,9,0,30,30
20,10,20.10.2017,2017,100,70,77,52,94,21,12,0,30,30
21,10,21.10.2017,2017,97,72,70,39,83,14,14,0,30,30
22,10,22.10.2017,2017,93,79,73,57,83,30,17,0,30,30
23,10,23.10.2017,2017,91,79,73,68,79,46,17,6,30,30
24,10,24.10.2017,2017,93,79,73,66,83,43,14,5,30,0
25,10,25.10.2017,2017,97,72,70,57,83,28,12,0,30,30
26,10,26.10.2017,2017,91,73,75,64,84,41,12,0,30,30
27,10,27.10.2017,2017,90,73,73,63,94,43,9,0,30,30
28,10,28.10.2017,2017,93,72,81,45,94,19,12,0,30,30
29,10,29.10.2017,2017,95,72,73,39,94,15,7,0,30,30
30,10,30.10.2017,2017,97,68,64,37,73,13,85,0,30,30
31,10,31.10.2017,2017,95,66,52,39,56,14,14,0,30,30
1,11,01.11.2017,2017,95,66,61,37,64,13,16,0,30,30
2,11,02.11.2017,2017,93,66,70,46,83,20,8,3,30,30
3,11,03.11.2017,2017,91,70,70,36,94,14,14,0,30,30
4,11,04.11.2017,2017,93,66,66,36,94,13,8,0,30,30
5,11,05.11.2017,2017,95,66,59,34,54,12,10,0,30,30
6,11,06.11.2017,2017,95,66,50,37,46,13,6,0,30,30
7,11,07.11.2017,2017,93,64,72,46,88,20,13,0,30,30
8,11,08.11.2017,2017,91,0,72,0,88,0,14,0,30,30
9,11,09.11.2017,2017,91,0,72,0,94,0,6,0,30,30
10,11,10.11.2017,2017,91,66,64,43,88,18,6,0,30,30
11,11,11.11.2017,2017,91,66,57,41,56,17,5,0,30,30
12,11,12.11.2017,2017,90,64,59,37,60,20,9,0,30,30
13,11,13.11.2017,2017,86,66,68,57,83,37,14,0,30,30
14,11,14.11.2017,2017,88,66,66,28,88,12,12,0,30,30
15,11,15.11.2017,2017,84,63,50,34,59,17,8,0,30,30
16,11,16.11.2017,2017,84,66,79,43,89,25,17,0,30,30
17,11,17.11.2017,2017,82,63,50,36,63,19,14,0,30,30
18,11,18.11.2017,2017,82,57,46,28,55,14,10,0,30,0
19,11,19.11.2017,2017,82,57,45,23,51,11,13,0,30,30
20,11,20.11.2017,2017,82,54,43,25,51,12,13,0,30,0
21,11,21.11.2017,2017,84,54,52,23,48,11,9,0,30,30
22,11,22.11.2017,2017,84,52,41,23,54,11,7,0,30,30
23,11,23.11.2017,2017,84,54,43,23,52,11,6,0,30,30
24,11,24.11.2017,2017,84,52,59,37,73,30,8,0,30,30
25,11,25.11.2017,2017,88,59,64,37,88,17,7,0,30,30
26,11,26.11.2017,2017,88,64,63,41,88,19,8,0,30,30
27,11,27.11.2017,2017,88,59,55,36,64,16,7,0,30,30
28,11,28.11.2017,2017,84,61,64,52,82,33,14,0,30,30
29,11,29.11.2017,2017,86,63,59,39,82,19,7,0,30,30
30,11,30.11.2017,2017,88,0,41,0,40,0,21,0,30,0
1,12,01.12.2017,2017,88,54,48,19,52,9,10,0,30,30
2,12,02.12.2017,2017,86,0,46,0,59,0,7,0,30,0
3,12,03.12.2017,2017,84,57,36,25,44,12,12,0,30,30
4,12,04.12.2017,2017,82,57,48,14,38,10,17,0,30,30
5,12,05.12.2017,2017,79,0,64,-2,69,0,25,6,30,30
6,12,06.12.2017,2017,79,57,27,14,25,10,22,5,30,0
7,12,07.12.2017,2017,81,0,41,0,76,0,12,0,30,30
8,12,08.12.2017,2017,81,50,45,12,59,8,97,0,30,30
9,12,09.12.2017,2017,82,0,41,0,40,0,9,3,30,30
10,12,10.12.2017,2017,79,61,46,21,48,16,14,0,30,30
11,12,11.12.2017,2017,77,59,54,36,68,28,12,0,30,30
12,12,12.12.2017,2017,81,0,54,0,88,0,14,0,30,30
13,12,13.12.2017,2017,77,54,41,25,62,15,14,0,30,30
14,12,14.12.2017,2017,75,54,45,27,67,18,17,6,30,30
15,12,15.12.2017,2017,73,50,39,28,62,19,21,3,30,30
16,12,16.12.2017,2017,75,55,46,19,67,12,30,7,30,30
17,12,17.12.2017,2017,77,50,37,23,51,13,29,7,30,30
18,12,18.12.2017,2017,75,59,48,27,67,22,29,9,30,30
19,12,19.12.2017,2017,81,61,50,32,63,19,17,6,30,30
20,12,20.12.2017,2017,84,59,52,39,72,20,12,0,30,0
21,12,21.12.2017,2017,82,57,50,34,72,17,18,0,30,0
22,12,22.12.2017,2017,84,55,41,34,54,16,21,0,30,0
23,12,23.12.2017,2017,84,54,57,27,73,13,13,0,30,30
24,12,24.12.2017,2017,88,55,57,23,94,9,16,0,30,0
25,12,25.12.2017,2017,86,59,52,27,64,12,14,0,30,30
26,12,26.12.2017,2017,84,54,48,30,67,16,9,0,30,30
27,12,27.12.2017,2017,82,55,64,48,88,32,14,0,30,30
28,12,28.12.2017,2017,82,59,61,36,94,20,16,3,30,30
29,12,29.12.2017,2017,82,59,41,19,51,10,16,3,30,30
30,12,30.12.2017,2017,81,54,37,12,42,8,12,0,30,0
31,12,31.12.2017,2017,81,50,50,14,67,8,12,0,30,30
1,1,01.01.2018,2018,81,50,52,18,72,12,10,0,30,30
2,1,02.01.2018,2018,79,52,50,19,88,11,9,0,30,30
3,1,03.01.2018,2018,77,0,57,0,82,0,16,0,30,30
4,1,04.01.2018,2018,81,57,59,48,88,32,16,0,30,30
5,1,05.01.2018,2018,79,57,57,43,94,32,13,0,30,30
6,1,06.01.2018,2018,77,55,45,39,59,27,15,0,30,30
7,1,07.01.2018,2018,75,52,57,39,82,31,8,0,30,30
8,1,08.01.2018,2018,77,55,59,46,88,34,8,0,30,0
9,1,09.01.2018,2018,79,54,55,34,94,20,17,0,30,30
10,1,10.01.2018,2018,81,57,46,28,48,17,21,6,30,30
11,1,11.01.2018,2018,81,64,37,34,34,20,16,5,30,30
12,1,12.01.2018,2018,84,64,45,34,49,17,9,0,30,30
13,1,13.01.2018,2018,84,57,50,34,59,16,7,0,30,30
14,1,14.01.2018,2018,86,55,48,30,67,14,10,0,30,0
15,1,15.01.2018,2018,86,55,54,34,64,16,10,0,30,30
16,1,16.01.2018,2018,84,50,61,43,88,25,18,0,30,30
17,1,17.01.2018,2018,82,63,61,43,88,25,14,0,30,30
18,1,18.01.2018,2018,81,0,59,0,100,0,22,0,30,0
19,1,19.01.2018,2018,81,55,45,23,43,12,9,0,30,30
20,1,20.01.2018,2018,82,0,46,0,52,0,12,0,30,30
21,1,21.01.2018,2018,81,54,55,41,82,24,14,0,30,30
22,1,22.01.2018,2018,81,57,59,30,88,17,14,0,30,30
23,1,23.01.2018,2018,79,57,43,23,52,13,14,0,30,0
24,1,24.01.2018,2018,79,48,54,39,87,32,12,0,30,30
25,1,25.01.2018,2018,81,55,57,41,88,24,14,0,30,0
26,1,26.01.2018,2018,82,55,59,39,88,21,10,0,30,30
27,1,27.01.2018,2018,79,57,61,46,94,32,14,0,30,30
28,1,28.01.2018,2018,81,55,59,37,88,23,12,0,30,30
29,1,29.01.2018,2018,82,55,61,46,94,28,7,0,30,0
30,1,30.01.2018,2018,86,59,63,32,94,14,7,0,30,30
31,1,31.01.2018,2018,82,59,64,45,83,32,116,0,30,0
1,2,01.02.2018,2018,84,59,64,32,94,15,9,0,30,30
2,2,02.02.2018,2018,81,0,57,0,88,0,15,0,30,30
3,2,03.02.2018,2018,81,54,54,23,82,12,12,0,30,30
4,2,04.02.2018,2018,82,52,46,9,41,6,15,0,30,30
5,2,05.02.2018,2018,81,57,39,23,40,13,13,0,30,30
6,2,06.02.2018,2018,84,52,43,19,38,9,12,0,30,30
7,2,07.02.2018,2018,82,0,48,0,56,0,16,0,30,0
8,2,08.02.2018,2018,86,54,57,12,77,6,14,0,30,30
9,2,09.02.2018,2018,82,59,57,34,82,18,14,0,30,30
10,2,10.02.2018,2018,81,55,61,43,94,26,12,0,30,30
11,2,11.02.2018,2018,79,64,72,39,77,0,13,0,30,30
12,2,12.02.2018,2018,77,59,59,43,72,35,16,0,30,30
13,2,13.02.2018,2018,82,59,59,37,88,26,14,0,30,30
14,2,14.02.2018,2018,84,63,50,34,59,17,16,0,30,30
15,2,15.02.2018,2018,86,57,57,36,68,17,9,0,30,30
16,2,16.02.2018,2018,88,59,63,46,88,24,13,0,30,30
17,2,17.02.2018,2018,91,63,68,45,94,20,18,0,30,30
18,2,18.02.2018,2018,93,63,68,46,88,20,15,0,30,30
19,2,19.02.2018,2018,88,64,72,59,100,46,14,0,30,30
20,2,20.02.2018,2018,90,61,68,54,94,29,13,0,30,30
21,2,21.02.2018,2018,86,68,68,57,94,37,15,0,30,30
22,2,22.02.2018,2018,90,72,68,57,88,33,13,3,30,30
23,2,23.02.2018,2018,88,70,68,45,94,22,17,3,30,30
24,2,24.02.2018,2018,86,70,68,61,83,45,16,0,30,30
25,2,25.02.2018,2018,90,66,66,45,88,22,25,0,30,30
26,2,26.02.2018,2018,88,70,59,45,61,22,14,0,30,30
27,2,27.02.2018,2018,93,63,57,37,73,15,13,0,30,30
28,2,28.02.2018,2018,93,68,59,43,60,17,17,0,30,30
1,3,01.03.2018,2018,91,70,63,43,73,21,14,0,30,30
2,3,02.03.2018,2018,90,66,61,50,73,27,17,0,30,30
3,3,03.03.2018,2018,86,70,66,54,83,42,14,0,30,30
4,3,04.03.2018,2018,84,68,64,54,78,35,12,0,30,30
5,3,05.03.2018,2018,93,63,64,36,88,13,12,0,30,30
6,3,06.03.2018,2018,95,63,64,18,54,7,16,0,30,30
7,3,07.03.2018,2018,93,66,48,30,35,11,13,0,30,30
8,3,08.03.2018,2018,95,64,54,30,44,10,14,0,30,30
9,3,09.03.2018,2018,91,66,61,37,69,15,17,0,30,30
10,3,10.03.2018,2018,90,66,64,54,78,29,14,0,30,30
11,3,11.03.2018,2018,90,72,68,43,83,21,14,0,30,30
12,3,12.03.2018,2018,91,66,68,45,88,20,14,0,30,0
13,3,13.03.2018,2018,86,72,68,59,83,40,22,5,30,30
14,3,14.03.2018,2018,86,73,70,63,83,45,24,5,30,0
15,3,15.03.2018,2018,91,72,66,46,78,22,16,3,30,30
16,3,16.03.2018,2018,91,70,66,48,83,23,16,0,30,30
17,3,17.03.2018,2018,91,68,79,37,88,0,17,0,30,30
18,3,18.03.2018,2018,84,70,64,48,69,30,17,3,30,30
19,3,19.03.2018,2018,86,72,68,59,83,40,16,3,30,30
20,3,20.03.2018,2018,86,72,68,54,83,35,18,3,30,0
21,3,21.03.2018,2018,91,73,68,34,78,13,14,5,30,30
22,3,22.03.2018,2018,86,68,68,63,88,45,12,0,30,30
23,3,23.03.2018,2018,90,70,68,46,88,24,15,3,30,30
24,3,24.03.2018,2018,95,68,68,36,88,12,16,0,30,0
25,3,25.03.2018,2018,102,68,59,32,68,9,12,0,30,30
26,3,26.03.2018,2018,102,70,79,34,66,10,16,0,30,30
27,3,27.03.2018,2018,102,73,70,39,78,12,18,3,30,30
28,3,28.03.2018,2018,104,73,70,46,88,14,14,0,30,30
29,3,29.03.2018,2018,106,72,72,32,83,8,16,0,30,30
30,3,30.03.2018,2018,102,70,66,39,83,12,20,3,30,30
31,3,31.03.2018,2018,91,75,70,61,78,38,18,5,30,30
1,4,01.04.2018,2018,91,75,72,66,89,43,16,3,30,30
2,4,02.04.2018,2018,91,77,73,64,83,43,16,5,30,30
3,4,03.04.2018,2018,91,75,72,66,89,43,16,0,30,30
4,4,04.04.2018,2018,91,77,72,63,83,40,17,6,30,30
5,4,05.04.2018,2018,91,77,72,66,83,46,16,3,30,30
6,4,06.04.2018,2018,95,75,72,50,89,22,15,0,30,30
7,4,07.04.2018,2018,95,77,73,61,89,32,14,0,30,30
8,4,08.04.2018,2018,95,77,75,64,89,36,16,0,30,30
9,4,09.04.2018,2018,95,75,75,64,89,38,14,0,30,30
10,4,10.04.2018,2018,99,77,73,55,89,24,15,0,30,30
